Accounting
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
,,,,,,,R,01:35 pm-03:25 pm,,,,,TBA,11/30-11/30,ENGTR 5140,Active
2376,ECSE,362,005,Laboratory,0.000,"Fundamentals of Power Engineering.",T,01:35 pm-03:25 pm,12,0,0,0,TBA,08/30-12/05,ENGTR 5140,Active
2377,ECSE,362,006,Laboratory,0.000,"Fundamentals of Power Engineering.",M,03:35 pm-05:25 pm,12,0,0,0,TBA,08/30-12/05,ENGTR 5140,Active
,,,,,,,R,03:35 pm-05:25 pm,,,,,TBA,11/30-11/30,ENGTR 5140,Active
2378,ECSE,362,007,Laboratory,0.000,"Fundamentals of Power Engineering.",W,01:35 pm-03:25 pm,12,0,0,0,TBA,08/30-12/05,ENGTR 5140,Active
2379,ECSE,362,008,Laboratory,0.000,"Fundamentals of Power Engineering.",W,03:35 pm-05:25 pm,12,0,0,0,TBA,08/30-12/05,ENGTR 5140,Active
2380,ECSE,362,009,Laboratory,0.000,"Fundamentals of Power Engineering.",T,03:35 pm-05:25 pm,12,0,0,0,TBA,08/30-12/05,ENGTR 5140,Active
2381,ECSE,396,001,Independent Study,1.000,"Honours Research Laboratory Rotation 1.",,TBA,50,0,0,0,"Marwan  Kanaan, Ioannis  Psaromiligkos",08/30-12/05,TBA,Active
2382,ECSE,397,001,Independent Study,1.000,"Honours Research Laboratory Rotation 2.",,TBA,50,0,0,0,"Marwan  Kanaan, Ioannis  Psaromiligkos",08/30-12/05,TBA,Active
2383,ECSE,401,001,Internship,2.000,"Co-operative Work Term 3.",,TBA,80,0,0,0,"Frank P  Ferrie",08/30-12/05,TBA,Active
2384,ECSE,402,001,Internship,2.000,"Co-operative Work Term 4.",,TBA,80,0,0,0,"Frank P  Ferrie",08/30-12/05,TBA,Active
7693,ECSE,403,001,Lecture,4.000,"Control.",T,08:35 am-11:20 am,10,0,0,0,"François  Bouffard",08/30-12/05,POLY ,Active
2385,ECSE,405,001,Lecture,3.000,"Antennas.",WF,08:35 am-09:55 am,45,0,0,0,"SeyyedMilad  MokhtariSangdehi",08/30-12/01,ENGTR 2110,Active
2386,ECSE,412,001,Lecture,3.000,"Discrete Time Signal Processing.",WF,04:05 pm-05:25 pm,39,0,0,0,"Benoit  Champagne",08/30-12/01,BURN 306,Active
2387,ECSE,412,002,Tutorial,0.000,"Discrete Time Signal Processing.",F,10:35 am-12:25 pm,39,0,0,0,TBA,08/30-12/05,ENGMD 276,Active
2388,ECSE,415,001,Lecture,3.000,"Introduction to Computer Vision.",MW,01:05 pm-02:25 pm,115,0,0,0,"James J  Clark",08/30-12/04,STBIO N2/2,Active
,,,,,,,R,01:05 pm-02:25 pm,,,,,"James J  Clark",11/30-11/30,STBIO N2/2,Active
2389,ECSE,415,002,Tutorial,0.000,"Introduction to Computer Vision.",F,03:35 pm-04:25 pm,115,0,0,0,TBA,08/30-12/05,SADB 2/36,Active
2390,ECSE,416,001,Lecture,4.000,"Telecommunication Networks.",MW,04:05 pm-05:25 pm,64,0,0,0,"Mark John Coates",08/30-12/04,ENGMC 12,Active
,,,,,,,R,04:05 pm-05:25 pm,,,,,"Mark John Coates",11/30-11/30,ENGMC 12,Active
2391,ECSE,416,002,Tutorial,0.000,"Telecommunication Networks.",M,10:35 am-12:25 pm,64,0,0,0,TBA,08/30-12/05,ENGMD 280,Active
,,,,,,,R,10:35 am-12:25 pm,,,,,TBA,11/30-11/30,ENGMD 280,Active
2392,ECSE,416,003,Laboratory,0.000,"Telecommunication Networks.",R,01:35 pm-03:25 pm,24,0,0,0,TBA,08/30-11/29,ENGTR 4180,Active
,,,,,,,R,01:35 pm-03:25 pm,,,,,TBA,12/01-12/05,ENGTR 4180,Active
2393,ECSE,416,004,Laboratory,0.000,"Telecommunication Networks.",F,01:35 pm-03:25 pm,24,0,0,0,TBA,08/30-12/05,ENGTR 4180,Active
2394,ECSE,416,005,Laboratory,0.000,"Telecommunication Networks.",M,01:35 pm-03:25 pm,24,0,0,0,TBA,08/30-12/05,ENGTR 4180,Active
,,,,,,,R,01:35 pm-03:25 pm,,,,,TBA,11/30-11/30,ENGTR 4180,Active
2395,ECSE,420,001,Lecture,3.000,"Parallel Computing.",WF,10:05 am-11:25 am,100,0,0,0,"Zeljko  Zilic",08/30-12/01,STBIO S3/3,Active
2396,ECSE,420,002,Laboratory,0.000,"Parallel Computing.",T,01:35 pm-03:25 pm,14,0,0,0,TBA,08/30-12/05,ENGTR 4120,Active
2397,ECSE,420,003,Laboratory,0.000,"Parallel Computing.",R,01:35 pm-03:25 pm,14,0,0,0,TBA,08/30-11/29,ENGTR 4120,Active
,,,,,,,R,01:35 pm-03:25 pm,,,,,TBA,12/01-12/05,ENGTR 4120,Active
2398,ECSE,420,004,Laboratory,0.000,"Parallel Computing.",F,01:35 pm-03:25 pm,14,0,0,0,TBA,08/30-12/05,ENGTR 4120,Active
2399,ECSE,420,005,Laboratory,0.000,"Parallel Computing.",M,03:35 pm-05:25 pm,14,0,0,0,TBA,08/30-12/05,ENGTR 4120,Active
,,,,,,,R,03:35 pm-05:25 pm,,,,,TBA,11/30-11/30,ENGTR 4120,Active
2400,ECSE,420,006,Laboratory,0.000,"Parallel Computing.",T,03:35 pm-05:25 pm,14,0,0,0,TBA,08/30-12/05,ENGTR 4120,Active
2401,ECSE,420,007,Laboratory,0.000,"Parallel Computing.",W,03:35 pm-05:25 pm,14,0,0,0,TBA,08/30-12/05,ENGTR 4120,Active
2402,ECSE,420,008,Laboratory,0.000,"Parallel Computing.",F,03:35 pm-05:25 pm,14,0,0,0,TBA,08/30-12/05,ENGTR 4120,Active
2403,ECSE,420,009,Laboratory,0.000,"Parallel Computing.",R,03:35 pm-05:25 pm,14,0,0,0,TBA,08/30-11/29,ENGTR 4120,Active
,,,,,,,R,03:35 pm-05:25 pm,,,,,TBA,12/01-12/05,ENGTR 4120,Active
2404,ECSE,424,001,Lecture,3.000,"Human-Computer Interaction.",MW,08:35 am-09:55 am,57,0,0,0,"Jeremy  Cooperstock",08/30-12/04,ENGMC 11,Active
,,,,,,,R,08:35 am-09:55 am,,,,,"Jeremy  Cooperstock",11/30-11/30,ENGMC 11,Active
2405,ECSE,424,002,Tutorial,0.000,"Human-Computer Interaction.",MW,03:35 pm-05:25 pm,57,0,0,0,TBA,08/30-12/05,ENGTR 0060,Active
,,,,,,,R,03:35 pm-05:25 pm,,,,,TBA,11/30-11/30,ENGTR 0060,Active
2406,ECSE,427,001,Lecture,3.000,"Operating Systems.",MWF,10:35 am-11:25 am,115,0,0,0,"Muthucumaru  Maheswaran",08/30-12/04,MCMED 522,Active
,,,,,,,R,10:35 am-11:25 am,,,,,"Muthucumaru  Maheswaran",11/30-11/30,MCMED 522,Active
2407,ECSE,427,002,Tutorial,0.000,"Operating Systems.",R,01:05 pm-01:55 pm,115,0,0,0,TBA,08/30-11/29,RPHYS 112,Active
,,,,,,,R,01:05 pm-01:55 pm,,,,,TBA,12/01-12/05,RPHYS 112,Active
2408,ECSE,428,001,Lecture,3.000,"Software Engineering Practice.",M,11:35 am-02:25 pm,68,0,0,0,"Robert  Sabourin",08/30-12/04,ENGTR 1080,Active
,,,,,,,R,11:35 am-02:25 pm,,,,,"Robert  Sabourin",11/30-11/30,ENGTR 1080,Active
2409,ECSE,429,001,Lecture,3.000,"Software Validation.",M,06:05 pm-08:55 pm,148,0,0,0,"Robert  Sabourin",08/30-12/04,WONG 1020,Active
,,,,,,,R,06:05 pm-08:55 pm,,,,,"Robert  Sabourin",11/30-11/30,WONG 1020,Active
2410,ECSE,429,002,Tutorial,0.000,"Software Validation.",T,03:35 pm-05:25 pm,74,0,0,0,TBA,08/30-12/05,ENGTR 1100,Active
2411,ECSE,429,003,Tutorial,0.000,"Software Validation.",R,08:35 am-10:25 am,74,0,0,0,TBA,08/30-11/29,BURN 306,Active
,,,,,,,R,08:35 am-10:25 am,,,,,TBA,12/01-12/05,BURN 306,Active
2412,ECSE,430,001,Lecture,3.000,"Photonic Devices and Systems.",WF,02:35 pm-03:55 pm,30,0,0,0,"Yuxuan  Xie",08/30-12/01,ENGTR 0070,Active
2413,ECSE,430,002,Tutorial,0.000,"Photonic Devices and Systems.",F,11:35 am-01:25 pm,30,0,0,0,TBA,08/30-12/05,MDHAR G-01,Active
2414,ECSE,437,001,Lecture,3.000,"Software Delivery.",TR,11:35 am-12:55 pm,83,0,0,0,"Majid  Babaei",08/30-11/29,RPHYS 118,Active
,,,,,,,TR,11:35 am-12:55 pm,,,,,"Majid  Babaei",12/01-12/05,RPHYS 118,Active
2415,ECSE,437,002,Tutorial,0.000,"Software Delivery.",MW,01:35 pm-02:25 pm,83,0,0,0,TBA,08/30-12/05,RPHYS 118,Active
,,,,,,,R,01:35 pm-02:25 pm,,,,,TBA,11/30-11/30,RPHYS 118,Active
2416,ECSE,444,001,Lecture,4.000,"Microprocessors.",MW,11:35 am-12:55 pm,100,0,0,0,"Brett  Meyer",08/30-12/04,RPHYS 112,Active
,,,,,,,R,11:35 am-12:55 pm,,,,,"Brett  Meyer",11/30-11/30,RPHYS 112,Active
2417,ECSE,444,002,Tutorial,0.000,"Microprocessors.",R,03:35 pm-05:25 pm,50,0,0,0,TBA,08/30-11/29,ENGMC 12,Active
,,,,,,,R,03:35 pm-05:25 pm,,,,,TBA,12/01-12/05,ENGMC 12,Active
2418,ECSE,444,003,Laboratory,0.000,"Microprocessors.",T,01:35 pm-03:25 pm,23,0,0,0,TBA,08/30-12/05,ENGTR 4160,Active
2419,ECSE,444,004,Laboratory,0.000,"Microprocessors.",R,01:35 pm-03:25 pm,23,0,0,0,TBA,08/30-11/29,ENGTR 4160,Active
,,,,,,,R,01:35 pm-03:25 pm,,,,,TBA,12/01-12/05,ENGTR 4160,Active
2420,ECSE,444,005,Laboratory,0.000,"Microprocessors.",T,03:35 pm-05:25 pm,23,0,0,0,TBA,08/30-12/05,ENGTR 4160,Active
2421,ECSE,444,007,Tutorial,0.000,"Microprocessors.",M,08:35 am-10:25 am,50,0,0,0,TBA,08/30-12/05,ENGTR 2110,Active
,,,,,,,R,08:35 am-10:25 am,,,,,TBA,11/30-11/30,ENGTR 2110,Active
2422,ECSE,444,008,Laboratory,0.000,"Microprocessors.",T,09:35 am-11:25 am,23,0,0,0,TBA,08/30-12/05,ENGTR 4160,Active
2423,ECSE,444,009,Laboratory,0.000,"Microprocessors.",M,01:35 pm-03:25 pm,23,0,0,0,TBA,08/30-12/05,ENGTR 4160,Active
,,,,,,,R,01:35 pm-03:25 pm,,,,,TBA,11/30-11/30,ENGTR 4160,Active
2424,ECSE,446,001,Lecture,3.000,"Realistic Image Synthesis.",TR,01:05 pm-02:25 pm,48,0,0,0,"Derek  Nowrouzezahrai",08/30-11/29,ENGMC 11,Active
,,,,,,,TR,01:05 pm-02:25 pm,,,,,"Derek  Nowrouzezahrai",12/01-12/05,ENGMC 11,Active
2425,ECSE,446,004,Lab-Tutorial,0.000,"Realistic Image Synthesis.",R,09:35 am-11:25 am,12,0,0,0,TBA,08/30-11/29,MDHAR G-01,Active
,,,,,,,R,09:35 am-11:25 am,,,,,TBA,12/01-12/05,MDHAR G-01,Active
2426,ECSE,446,005,Lab-Tutorial,0.000,"Realistic Image Synthesis.",F,08:35 am-10:25 am,12,0,0,0,TBA,08/30-12/05,ENGTR 2100,Active
2427,ECSE,446,006,Lab-Tutorial,0.000,"Realistic Image Synthesis.",F,03:35 pm-05:25 pm,12,0,0,0,TBA,08/30-12/05,MDHAR G-01,Active
2428,ECSE,446,007,Lab-Tutorial,0.000,"Realistic Image Synthesis.",F,01:35 pm-03:25 pm,12,0,0,0,TBA,08/30-12/05,MDHAR G-01,Active
5826,ECSE,458D1,001,Project,3.000,"Capstone Design Project.",,TBA,170,0,0,0,"Marwan  Kanaan, Ioannis  Psaromiligkos",08/30-12/05,TBA,Active
6126,ECSE,458N2,001,Project,3.000,"Capstone Design Project.",,TBA,160,0,0,0,"Marwan  Kanaan, Ioannis  Psaromiligkos",08/30-12/05,TBA,Active
2429,ECSE,464,001,Lecture,3.000,"Power Systems Analysis.",,TBA,15,0,0,0,"François  Bouffard",08/30-12/05,POLY ,Active
2430,ECSE,465,001,Lecture,3.000,"Power Electronic Systems.",,TBA,10,0,0,0,"François  Bouffard",08/30-12/05,POLY ,Active
2431,ECSE,465,002,Lecture,3.000,"Power Electronic Systems.",,TBA,5,0,0,0,"François  Bouffard",08/30-12/05,POLY ,Active
2432,ECSE,465,003,Laboratory,0.000,"Power Electronic Systems.",,TBA,15,0,0,0,TBA,08/30-12/05,POLY ,Active
2433,ECSE,470,001,Lecture,4.000,"Electromechanical and Static Conversion Systems.",TR,01:05 pm-02:25 pm,24,0,0,0,"Geza  Joos",08/30-11/29,LEA 617,Active
,,,,,,,TR,01:05 pm-02:25 pm,,,,,"Geza  Joos",12/01-12/05,LEA 617,Active
2434,ECSE,470,002,Tutorial,0.000,"Electromechanical and Static Conversion Systems.",F,03:35 pm-05:25 pm,24,0,0,0,TBA,08/30-12/05,WONG 1050,Active
2435,ECSE,470,003,Laboratory,0.000,"Electromechanical and Static Conversion Systems.",F,01:35 pm-03:25 pm,12,0,0,0,TBA,08/30-12/05,ENGTR 5140,Active
2436,ECSE,470,004,Laboratory,0.000,"Electromechanical and Static Conversion Systems.",W,10:35 am-12:25 pm,12,0,0,0,TBA,08/30-12/05,ENGTR 5140,Active
2437,ECSE,470,006,Lecture,4.000,"Electromechanical and Static Conversion Systems.",R,09:35 am-12:25 pm,10,0,0,0,TBA,08/30-11/29,POLY ,Active
5827,ECSE,478D1,001,Project,3.000,"Electrical Engineering Honours Thesis.",,TBA,50,0,0,0,"Marwan  Kanaan, Ioannis  Psaromiligkos",08/30-12/05,TBA,Active
6127,ECSE,478N2,001,Project,3.000,"Electrical Engineering Honours Thesis.",,TBA,50,0,0,0,"Marwan  Kanaan, Ioannis  Psaromiligkos",08/30-12/05,TBA,Active
2439,ECSE,496,001,Independent Study,1.000,"Honours Research Laboratory Rotation 3.",,TBA,50,0,0,0,"Marwan  Kanaan, Ioannis  Psaromiligkos",08/30-12/05,TBA,Active
2440,ECSE,497,001,Independent Study,1.000,"Honours Research Laboratory Rotation 4.",,TBA,50,0,0,0,"Marwan  Kanaan, Ioannis  Psaromiligkos",08/30-12/05,TBA,Active
2441,ECSE,500,001,Lecture,3.000,"Mathematical Foundations of Systems.",WF,01:05 pm-02:25 pm,43,0,0,0,"Joshua  Flynn",08/30-12/01,ENGTR 2120,Active
2442,ECSE,500,002,Lecture,3.000,"Mathematical Foundations of Systems.",WF,01:05 pm-02:25 pm,15,0,0,0,"Joshua  Flynn",08/30-12/01,ENGTR 2120,Active
2443,ECSE,501,001,Lecture,3.000,"Linear Systems.",WF,04:05 pm-05:25 pm,39,0,0,0,"Peter Edwin  Caines",08/30-12/01,ENGTR 1080,Active
2444,ECSE,501,002,Lecture,3.000,"Linear Systems.",WF,04:05 pm-05:25 pm,39,0,0,0,"Peter Edwin  Caines",08/30-12/01,ENGTR 1080,Active
2445,ECSE,509,001,Lecture,3.000,"Probability and Random Signals 2.",TR,10:05 am-11:25 am,40,0,0,0,"Harry  Leib",08/30-11/29,ENGTR 0060,Active
,,,,,,,TR,10:05 am-11:25 am,,,,,"Harry  Leib",12/01-12/05,ENGTR 0060,Active
2446,ECSE,509,002,Lecture,3.000,"Probability and Random Signals 2.",TR,10:05 am-11:25 am,17,0,0,0,"Harry  Leib",08/30-11/29,ENGTR 0060,Active
,,,,,,,TR,10:05 am-11:25 am,,,,,"Harry  Leib",12/01-12/05,ENGTR 0060,Active
2447,ECSE,509,003,Tutorial,0.000,"Probability and Random Signals 2.",F,02:35 pm-03:25 pm,57,0,0,0,TBA,08/30-12/05,ENGTR 2110,Active
2448,ECSE,512,001,Lecture,3.000,"Digital Signal Processing 1.",WF,04:05 pm-05:25 pm,25,0,0,0,"Benoit  Champagne",08/30-12/01,BURN 306,Active
2449,ECSE,512,002,Lecture,3.000,"Digital Signal Processing 1.",WF,04:05 pm-05:25 pm,10,0,0,0,"Benoit  Champagne",08/30-12/01,BURN 306,Active
2450,ECSE,512,003,Tutorial,0.000,"Digital Signal Processing 1.",F,10:35 am-12:25 pm,35,0,0,0,TBA,08/30-12/05,ENGMD 276,Active
2451,ECSE,519,001,Lecture,3.000,"Semiconductor Nanostructures and Nanophotonic Devices.",TR,10:05 am-11:25 am,15,0,0,0,"Songrui  Zhao",08/30-11/29,SH680 355,Active
,,,,,,,TR,10:05 am-11:25 am,,,,,"Songrui  Zhao",12/01-12/05,SH680 355,Active
2452,ECSE,519,002,Lecture,3.000,"Semiconductor Nanostructures and Nanophotonic Devices.",TR,10:05 am-11:25 am,10,0,0,0,"Songrui  Zhao",08/30-11/29,SH680 355,Active
,,,,,,,TR,10:05 am-11:25 am,,,,,"Songrui  Zhao",12/01-12/05,SH680 355,Active
2453,ECSE,521,001,Lecture,3.000,"Digital Communications 1.",TR,08:35 am-09:55 am,42,0,0,0,"Tho  Le-Ngoc",08/30-11/29,ENGTR 0060,Active
,,,,,,,TR,08:35 am-09:55 am,,,,,"Tho  Le-Ngoc",12/01-12/05,ENGTR 0060,Active
2454,ECSE,521,002,Lecture,3.000,"Digital Communications 1.",TR,08:35 am-09:55 am,15,0,0,0,"Tho  Le-Ngoc",08/30-11/29,ENGTR 0060,Active
,,,,,,,TR,08:35 am-09:55 am,,,,,"Tho  Le-Ngoc",12/01-12/05,ENGTR 0060,Active
2455,ECSE,526,001,Lecture,3.000,"Artificial Intelligence.",MW,11:35 am-12:55 pm,24,0,0,0,"Jeremy  Cooperstock",08/30-12/04,FERR 456,Active
,,,,,,,R,11:35 am-12:55 pm,,,,,"Jeremy  Cooperstock",11/30-11/30,FERR 456,Active
2456,ECSE,526,002,Lecture,3.000,"Artificial Intelligence.",MW,11:35 am-12:55 pm,10,0,0,0,"Jeremy  Cooperstock",08/30-12/04,FERR 456,Active
,,,,,,,R,11:35 am-12:55 pm,,,,,"Jeremy  Cooperstock",11/30-11/30,FERR 456,Active
2457,ECSE,534,001,Lecture,3.000,"Analog Microelectronics.",MW,08:35 am-09:55 am,42,0,0,0,"Gordon W  Roberts",08/30-12/04,ENGTR 0070,Active
,,,,,,,R,08:35 am-09:55 am,,,,,"Gordon W  Roberts",11/30-11/30,ENGTR 0070,Active
2458,ECSE,534,002,Lecture,3.000,"Analog Microelectronics.",MW,08:35 am-09:55 am,15,0,0,0,"Gordon W  Roberts",08/30-12/04,ENGTR 0070,Active
,,,,,,,R,08:35 am-09:55 am,,,,,"Gordon W  Roberts",11/30-11/30,ENGTR 0070,Active
2459,ECSE,540,001,Lecture,3.000,"Photonic Devices and Applications.",WF,02:35 pm-03:55 pm,15,0,0,0,"Yuxuan  Xie",08/30-12/01,ENGTR 0070,Active
2460,ECSE,540,002,Lecture,3.000,"Photonic Devices and Applications.",WF,02:35 pm-03:55 pm,10,0,0,0,"Yuxuan  Xie",08/30-12/01,ENGTR 0070,Active
2461,ECSE,541,001,Lecture,3.000,"Design of Multiprocessor Systems-­on-­Chip.",MW,04:05 pm-05:25 pm,24,0,0,0,"Brett  Meyer",08/30-12/04,WONG 1050,Active
,,,,,,,R,04:05 pm-05:25 pm,,,,,"Brett  Meyer",11/30-11/30,WONG 1050,Active
2462,ECSE,541,002,Lecture,3.000,"Design of Multiprocessor Systems-­on-­Chip.",MW,04:05 pm-05:25 pm,9,0,0,0,"Brett  Meyer",08/30-12/04,WONG 1050,Active
,,,,,,,R,04:05 pm-05:25 pm,,,,,"Brett  Meyer",11/30-11/30,WONG 1050,Active
2463,ECSE,542,001,Lecture,4.000,"Human Computer Interaction.",MW,08:35 am-09:55 am,24,0,0,0,"Jeremy  Cooperstock",08/30-12/04,ENGMC 11,Active
,,,,,,,R,08:35 am-09:55 am,,,,,"Jeremy  Cooperstock",11/30-11/30,ENGMC 11,Active
2464,ECSE,542,002,Lecture,4.000,"Human Computer Interaction.",MW,08:35 am-09:55 am,10,0,0,0,"Jeremy  Cooperstock",08/30-12/04,ENGMC 11,Active
,,,,,,,R,08:35 am-09:55 am,,,,,"Jeremy  Cooperstock",11/30-11/30,ENGMC 11,Active
2465,ECSE,543,001,Lecture,3.000,"Numerical Methods in Electrical Engineering.",W,10:05 am-11:25 am,33,0,0,0,"Dennis Dionysios Giannacopoulos",08/30-12/01,MC2001 735,Active
,,,,,,,F,11:35 am-12:55 pm,,,,,"Dennis Dionysios Giannacopoulos",08/30-12/01,ENGTR 2120,Active
2466,ECSE,543,002,Lecture,3.000,"Numerical Methods in Electrical Engineering.",W,10:05 am-11:25 am,20,0,0,0,"Dennis Dionysios Giannacopoulos",08/30-12/01,MC2001 735,Active
,,,,,,,F,11:35 am-12:55 pm,,,,,"Dennis Dionysios Giannacopoulos",08/30-12/01,ENGTR 2120,Active
2467,ECSE,543,003,Tutorial,0.000,"Numerical Methods in Electrical Engineering.",T,02:35 pm-04:25 pm,53,0,0,0,TBA,08/30-12/05,ENGTR 0070,Active
2468,ECSE,546,001,Lecture,4.000,"Advanced Image Synthesis.",TR,01:05 pm-02:25 pm,16,0,0,0,"Derek  Nowrouzezahrai",08/30-11/29,ENGMC 11,Active
,,,,,,,TR,01:05 pm-02:25 pm,,,,,"Derek  Nowrouzezahrai",12/01-12/05,ENGMC 11,Active
2469,ECSE,546,002,Lecture,4.000,"Advanced Image Synthesis.",TR,01:05 pm-02:25 pm,9,0,0,0,"Derek  Nowrouzezahrai",08/30-11/29,ENGMC 11,Active
,,,,,,,TR,01:05 pm-02:25 pm,,,,,"Derek  Nowrouzezahrai",12/01-12/05,ENGMC 11,Active
2470,ECSE,546,005,Lab-Tutorial,0.000,"Advanced Image Synthesis.",R,09:35 am-11:25 am,11,0,0,0,TBA,08/30-11/29,MDHAR G-01,Active
,,,,,,,R,09:35 am-11:25 am,,,,,TBA,12/01-12/05,MDHAR G-01,Active
2471,ECSE,546,006,Lab-Tutorial,0.000,"Advanced Image Synthesis.",F,08:35 am-10:25 am,11,0,0,0,TBA,08/30-12/05,ENGTR 2100,Active
2472,ECSE,546,007,Lab-Tutorial,0.000,"Advanced Image Synthesis.",F,03:35 pm-05:25 pm,11,0,0,0,TBA,08/30-12/05,MDHAR G-01,Active
2473,ECSE,546,008,Lab-Tutorial,0.000,"Advanced Image Synthesis.",F,01:35 pm-03:25 pm,11,0,0,0,TBA,08/30-12/05,MDHAR G-01,Active
2474,ECSE,551,001,Lecture,4.000,"Machine Learning for Engineers.",TR,11:35 am-12:55 pm,40,0,0,0,"Narges  Armanfard",08/30-11/29,ENGMD 276,Active
,,,,,,,TR,11:35 am-12:55 pm,,,,,"Narges  Armanfard",12/01-12/05,ENGMD 276,Active
2475,ECSE,551,002,Lecture,4.000,"Machine Learning for Engineers.",TR,11:35 am-12:55 pm,35,0,0,0,"Narges  Armanfard",08/30-11/29,ENGMD 276,Active
,,,,,,,TR,11:35 am-12:55 pm,,,,,"Narges  Armanfard",12/01-12/05,ENGMD 276,Active
2476,ECSE,551,003,Tutorial,0.000,"Machine Learning for Engineers.",F,08:35 am-10:25 am,36,0,0,0,TBA,08/30-12/05,FERR 456,Active
2477,ECSE,551,004,Tutorial,0.000,"Machine Learning for Engineers.",F,11:35 am-01:25 pm,39,0,0,0,TBA,08/30-12/05,WONG 1030,Active
2478,ECSE,554,001,Lecture,4.000,"Applied Robotics.",MW,11:35 am-12:55 pm,15,0,0,0,"Hsiu-Chin  Lin",08/30-12/04,ENGTR 1100,Active
,,,,,,,R,11:35 am-12:55 pm,,,,,"Hsiu-Chin  Lin",11/30-11/30,ENGTR 1100,Active
2479,ECSE,554,002,Lecture,4.000,"Applied Robotics.",MW,11:35 am-12:55 pm,10,0,0,0,"Hsiu-Chin  Lin",08/30-12/04,ENGTR 1100,Active
,,,,,,,R,11:35 am-12:55 pm,,,,,"Hsiu-Chin  Lin",11/30-11/30,ENGTR 1100,Active
2480,ECSE,556,001,Lecture,4.000,"Machine Learning in Network Biology.",TR,08:35 am-09:55 am,36,0,0,0,"Amin  Emad",08/30-11/29,ENGTR 2100,Active
,,,,,,,TR,08:35 am-09:55 am,,,,,"Amin  Emad",12/01-12/05,ENGTR 2100,Active
2481,ECSE,556,002,Lecture,4.000,"Machine Learning in Network Biology.",TR,08:35 am-09:55 am,15,0,0,0,"Amin  Emad",08/30-11/29,ENGTR 2100,Active
,,,,,,,TR,08:35 am-09:55 am,,,,,"Amin  Emad",12/01-12/05,ENGTR 2100,Active
2482,ECSE,572,001,Lecture,3.000,"Nonlinear Optics.",TR,01:05 pm-02:25 pm,42,0,0,0,"Martin  Rochette",08/30-11/29,ENGTR 0060,Active
,,,,,,,TR,01:05 pm-02:25 pm,,,,,"Martin  Rochette",12/01-12/05,ENGTR 0060,Active
2483,ECSE,572,002,Lecture,3.000,"Nonlinear Optics.",TR,01:05 pm-02:25 pm,15,0,0,0,"Martin  Rochette",08/30-11/29,ENGTR 0060,Active
,,,,,,,TR,01:05 pm-02:25 pm,,,,,"Martin  Rochette",12/01-12/05,ENGTR 0060,Active
2484,ECSE,593,001,Lecture,3.000,"Antennas and Propagation.",MW,10:05 am-11:25 am,25,0,0,0,"Milica  Popovich",08/30-09/14,WONG 1050,Active
,,,,,,,MW,10:05 am-11:25 am,,,,,"Milica  Popovich",09/15-12/04,SH680 465,Active
,,,,,,,R,10:05 am-11:25 am,,,,,"Milica  Popovich",11/30-11/30,SH680 465,Active
2485,ECSE,593,002,Lecture,3.000,"Antennas and Propagation.",MW,10:05 am-11:25 am,10,0,0,0,"Milica  Popovich",08/30-09/14,WONG 1050,Active
,,,,,,,MW,10:05 am-11:25 am,,,,,"Milica  Popovich",09/15-12/04,SH680 465,Active
,,,,,,,R,10:05 am-11:25 am,,,,,"Milica  Popovich",11/30-11/30,SH680 465,Active
2486,ECSE,597,001,Lecture,4.000,"Circuit Simulation and Modelling.",TR,11:35 am-12:55 pm,25,0,0,0,"Roni  Khazaka",08/30-11/29,MAASS 328,Active
,,,,,,,TR,11:35 am-12:55 pm,,,,,"Roni  Khazaka",12/01-12/05,MAASS 328,Active
2487,ECSE,597,002,Lecture,4.000,"Circuit Simulation and Modelling.",TR,11:35 am-12:55 pm,10,0,0,0,"Roni  Khazaka",08/30-11/29,MAASS 328,Active
,,,,,,,TR,11:35 am-12:55 pm,,,,,"Roni  Khazaka",12/01-12/05,MAASS 328,Active
2488,ECSE,651,001,Project,1.000,"M.Eng. Project 1.",,TBA,100,0,0,0,TBA,08/30-12/05,TBA,Active
2489,ECSE,652,001,Project,2.000,"M.Eng. Project 2.",,TBA,100,0,0,0,TBA,08/30-12/05,TBA,Active
2490,ECSE,653,001,Project,3.000,"M.Eng. Project 3.",,TBA,100,0,0,0,TBA,08/30-12/05,TBA,Active
2491,ECSE,654,001,Project,4.000,"M.Eng. Project 4.",,TBA,100,0,0,0,TBA,08/30-12/05,TBA,Active
2492,ECSE,655,001,Project,4.000,"M.Eng. Project 5.",,TBA,100,0,0,0,TBA,08/30-12/05,TBA,Active
2493,ECSE,656,001,Project,4.000,"M.Eng. Project 6.",,TBA,100,0,0,0,TBA,08/30-12/05,TBA,Active
2494,ECSE,681,001,Lecture,4.000,"Colloquium in Electrical Engineering.",TR,12:35 pm-02:25 pm,25,0,0,0,"AJung  Moon",08/30-11/29,BURN 1214,Active
,,,,,,,TR,12:35 pm-02:25 pm,,,,,"AJung  Moon",12/01-12/05,BURN 1214,Active
2495,ECSE,682,001,Lecture,4.000,"Topics in Computers and Circuits.",WF,04:05 pm-05:25 pm,15,0,0,0,"Zeljko  Zilic",08/30-12/01,BURN 1234,Active
